clean_prefix,patch_prefix,clean_answer,patch_answer,case,be_conjugations_clean,be_conjugations_clean_tok,be_conjugations_patch,be_conjugations_patch_tok,clean_answer_logits,clean_answer_probs,clean_answer_rank,clean_be_conjugations_rank,clean_be_conjugations_logits_diff,clean_be_conjugations_probs,clean_be_conjugations_probs_diff,patch_answer_logits,patch_answer_probs,patch_answer_rank,patch_be_conjugations_rank,patch_be_conjugations_logits_diff,patch_be_conjugations_probs,patch_be_conjugations_probs_diff
The boy that the chef forgives,The boys that the chef forgives, has, have,singular_singular, is,603, are,708,25.77627182006836,0.009782213717699051,19,0,4.3741912841796875,0.09842970967292786,0.09718965739011765,26.08991241455078,0.011455771513283253,16,0,0.7382183074951172,0.11271397769451141,0.05884066969156265
The woman that the architects follow,The women that the architects follow, does, do,singular_plural, is,603, are,708,24.56566047668457,0.0026760613545775414,36,0,2.0180530548095703,0.19701522588729858,0.1708291471004486,25.30950927734375,0.005586171522736549,23,0,3.121999740600586,0.26001086831092834,0.24855245649814606
The victim that the assistant protects,The victims that the assistant protects, does, do,singular_singular, is,603, are,708,24.92875862121582,0.0051383753307163715,27,0,4.140830993652344,0.3505702018737793,0.3449927568435669,25.478288650512695,0.009082591161131859,17,0,2.398874282836914,0.3590475618839264,0.3264388144016266
The boys that the driver hates,The boy that the driver hates, go, goes,plural_singular, are,708, is,603,23.92918586730957,0.0012081172317266464,62,0,0.6804733276367188,0.12542812526226044,0.06191418319940567,22.671464920043945,0.00048143326421268284,84,0,4.986501693725586,0.13478624820709229,0.13386572897434235
The singer that the assistant visits,The singers that the assistant visits, goes, go,singular_singular, is,603, are,708,23.68088150024414,0.0013335521798580885,52,0,4.643444061279297,0.41016605496406555,0.40621840953826904,24.011056900024414,0.0017596333054825664,52,0,3.480438232421875,0.38330960273742676,0.371506005525589
The victim that the ministers influence,The victims that the ministers influence, goes, go,singular_plural, is,603, are,708,22.54838752746582,0.0004646259476430714,102,0,1.9505996704101562,0.2292281836271286,0.19663450121879578,22.98870086669922,0.000607188034337014,89,0,3.0193824768066406,0.3051944077014923,0.29029133915901184
The mothers that the parents forgive,The mother that the parents forgive, go, goes,plural_plural, are,708, is,603,23.35773468017578,0.0012409964110702276,74,0,1.9975738525390625,0.1361709088087082,0.11769741773605347,21.969295501708984,0.0005087698227725923,108,3,2.551044464111328,0.09612888097763062,0.088630810379982
The lawyer that the skater follows,The lawyers that the skater follows, does, do,singular_singular, is,603, are,708,25.38573455810547,0.00647369958460331,23,0,4.647373199462891,0.21283860504627228,0.21079817414283752,25.6289119720459,0.007968476042151451,15,0,2.1207332611083984,0.23601384460926056,0.20770548284053802
The doctor that the guard follows,The doctors that the guard follows, does, do,singular_singular, is,603, are,708,25.401214599609375,0.007282787002623081,16,0,5.036001205444336,0.3832225799560547,0.3807317614555359,25.824182510375977,0.00987780187278986,12,0,1.4300823211669922,0.3348580002784729,0.25473010540008545
The women that the architects praise,The woman that the architects praise, have, has,plural_plural, are,708, is,603,26.681215286254883,0.020761923864483833,9,0,3.3454322814941406,0.24876855313777924,0.24000070989131927,26.088359832763672,0.011091920547187328,10,0,3.1809539794921875,0.20012763142585754,0.191813126206398
The mother that the executive describes,The mothers that the executive describes, has, have,singular_singular, is,603, are,708,26.304100036621094,0.02784574218094349,5,1,5.1523590087890625,0.19300372898578644,0.19188706576824188,26.72383689880371,0.03494236618280411,4,1,3.5118408203125,0.24590149521827698,0.23856331408023834
The uncle that the guard praises,The uncles that the guard praises, goes, go,singular_singular, is,603, are,708,22.329504013061523,0.0003034550172742456,104,0,4.701898574829102,0.22313649952411652,0.22111086547374725,22.02920150756836,0.0002421949029667303,130,0,1.9177474975585938,0.30929306149482727,0.2638462781906128
The poets that the guard forgives,The poet that the guard forgives, go, goes,plural_singular, are,708, is,603,23.756349563598633,0.0015888657653704286,66,0,1.8892250061035156,0.17733143270015717,0.15052087604999542,23.0551815032959,0.0007585746352560818,79,0,4.276462554931641,0.16457565128803253,0.16228941082954407
The woman that the architect forgives,The women that the architect forgives, does, do,singular_singular, is,603, are,708,24.570964813232422,0.0030842151027172804,36,0,4.316253662109375,0.17067499458789825,0.16839651763439178,24.992155075073242,0.00485622463747859,31,0,0.8722553253173828,0.17889416217803955,0.10411500930786133
The guys that the ministers protect,The guy that the ministers protect, do, does,plural_plural, are,708, is,603,25.668109893798828,0.007045513950288296,17,0,2.7101688385009766,0.22876904904842377,0.21355006098747253,25.093318939208984,0.0035646166652441025,37,0,2.1202526092529297,0.1992724984884262,0.17535953223705292
The lawyer that the skaters visit,The lawyers that the skaters visit, has, have,singular_plural, is,603, are,708,27.438791275024414,0.04289015755057335,4,0,3.918519973754883,0.2809176743030548,0.2753356993198395,27.611433029174805,0.05417339503765106,2,0,4.3951568603515625,0.3551953136920929,0.3508132994174957
The women that the chefs hate,The woman that the chefs hate, have, has,plural_plural, are,708, is,603,25.44085693359375,0.009633535519242287,15,0,0.30579566955566406,0.11731573194265366,0.030908338725566864,26.210060119628906,0.014972958713769913,13,0,3.6666030883789062,0.15422646701335907,0.15028394758701324
The father that the ministers influence,The fathers that the ministers influence, is, are,singular_plural, is,603, are,708,28.382322311401367,0.14605194330215454,0,0,2.5650272369384766,0.14605194330215454,0.13481804728507996,28.8254337310791,0.21910041570663452,0,0,1.9399757385253906,0.21910041570663452,0.1876140534877777
The aunt that the architects influence,The aunts that the architects influence, goes, go,singular_plural, is,603, are,708,21.636869430541992,0.00017249943630304188,152,1,2.232776641845703,0.1158410981297493,0.10341942310333252,21.90644645690918,0.00022108276607468724,138,0,1.4458694458007812,0.15690509974956512,0.11994747817516327
The man that the assistant protects,The men that the assistant protects, is, are,singular_singular, is,603, are,708,29.11886215209961,0.2901553809642792,0,0,4.804597854614258,0.2901553809642792,0.28777843713760376,28.8542537689209,0.22544582188129425,0,0,1.1941375732421875,0.22544582188129425,0.15714359283447266
The athletes that the drivers call,The athlete that the drivers call, go, goes,plural_plural, are,708, is,603,18.215232849121094,2.4404940631939098e-05,332,20,2.1490230560302734,0.007143717724829912,0.006310774479061365,15.47708797454834,1.1104193617939018e-06,2016,18,4.561023712158203,0.004405589308589697,0.004359544720500708
The lawyer that the parents visit,The lawyers that the parents visit, goes, go,singular_plural, is,603, are,708,22.779611587524414,0.000365540967322886,113,0,3.462596893310547,0.192270427942276,0.18624308705329895,23.294910430908203,0.0006681344821117818,90,0,3.962421417236328,0.30004626512527466,0.2943402826786041
The kid that the ministers visit,The kids that the ministers visit, is, are,singular_plural, is,603, are,708,28.81590461730957,0.20107510685920715,0,0,1.701080322265625,0.20107510685920715,0.16438165307044983,29.46975326538086,0.37046945095062256,0,0,4.176504135131836,0.37046945095062256,0.3647819757461548
The doctors that the parents like,The doctor that the parents like, have, has,plural_plural, are,708, is,603,26.05149269104004,0.011903641745448112,11,1,1.3503055572509766,0.13441473245620728,0.09957966953516006,25.998062133789062,0.013084805570542812,11,0,3.4361305236816406,0.1633240282535553,0.1580667942762375
The lawyer that the assistant hates,The lawyers that the assistant hates, does, do,singular_singular, is,603, are,708,24.135974884033203,0.002075786702334881,41,0,6.190044403076172,0.1986042857170105,0.19819720089435577,24.5484561920166,0.0031960250344127417,33,0,1.0682182312011719,0.1643073409795761,0.10784801840782166
The women that the dancers hate,The woman that the dancers hate, go, goes,plural_plural, are,708, is,603,21.894075393676758,0.00025084870867431164,114,0,0.9110603332519531,0.1680261343717575,0.10046321898698807,22.055675506591797,0.00026530554168857634,105,0,3.517141342163086,0.15736885368824005,0.15269748866558075
The singer that the dancers protect,The singers that the dancers protect, has, have,singular_plural, is,603, are,708,26.13585662841797,0.017138497903943062,12,0,2.345155715942383,0.23673772811889648,0.21405060589313507,26.49965476989746,0.023533375933766365,7,0,3.366586685180664,0.3004511594772339,0.2900834381580353
The woman that the skater visits,The women that the skater visits, is, are,singular_singular, is,603, are,708,29.29380989074707,0.28903433680534363,0,0,4.849733352661133,0.28903433680534363,0.2867710590362549,29.467037200927734,0.33821818232536316,0,0,2.9906253814697266,0.33821818232536316,0.3212206959724426
The kids that the ministers hate,The kid that the ministers hate, go, goes,plural_plural, are,708, is,603,24.625869750976562,0.0034385896287858486,33,0,1.8380584716796875,0.1848120093345642,0.15540359914302826,23.470874786376953,0.000962864956818521,50,1,3.330760955810547,0.14633670449256897,0.1411028504371643
The farmers that the dancers protect,The farmer that the dancers protect, do, does,plural_plural, are,708, is,603,25.525188446044922,0.00762481614947319,16,0,3.8867759704589844,0.34875380992889404,0.3416003882884979,24.51106071472168,0.002726323902606964,32,0,2.373231887817383,0.31858062744140625,0.2888955771923065
The athletes that the assistants visit,The athlete that the assistants visit, have, has,plural_plural, are,708, is,603,27.25263023376465,0.041096076369285583,4,0,4.682966232299805,0.3440124988555908,0.34082984924316406,26.543743133544922,0.022230105474591255,13,0,1.4719791412353516,0.25805342197418213,0.19883766770362854
The father that the assistants inform,The fathers that the assistants inform, is, are,singular_plural, is,603, are,708,25.53204917907715,0.019037628546357155,10,10,2.793344497680664,0.019037628546357155,0.017872218042612076,26.150367736816406,0.033210091292858124,8,8,1.9657707214355469,0.033210091292858124,0.028559088706970215
The women that the executive forgives,The woman that the executive forgives, go, goes,plural_singular, are,708, is,603,24.344520568847656,0.002345062093809247,56,0,1.672271728515625,0.23831751942634583,0.1935567557811737,24.263137817382812,0.002327210269868374,56,0,3.383014678955078,0.2209833562374115,0.2134820818901062
The carpenter that the architect hates,The carpenters that the architect hates, does, do,singular_singular, is,603, are,708,22.566879272460938,0.0005080548580735922,80,1,5.5058135986328125,0.13114742934703827,0.13061456382274628,23.465131759643555,0.0011886087013408542,57,1,1.1199073791503906,0.10533774644136429,0.07096497714519501
The friends that the chef influences,The friend that the chef influences, have, has,plural_singular, are,708, is,603,26.47367286682129,0.02047230862081051,12,0,1.7784957885742188,0.14590024948120117,0.12125886231660843,25.170085906982422,0.010351046919822693,12,2,2.7096691131591797,0.10920573770999908,0.10193713009357452
The aunt that the skaters protect,The aunts that the skaters protect, goes, go,singular_plural, is,603, are,708,22.95955467224121,0.0006264094263315201,86,0,2.878814697265625,0.19966819882392883,0.18844658136367798,22.994140625,0.0006643784581683576,87,0,3.5357818603515625,0.25873467326164246,0.2511961758136749
The teacher that the parent influences,The teachers that the parent influences, does, do,singular_singular, is,603, are,708,22.847429275512695,0.0008133748196996748,66,1,2.5866470336914062,0.15373428165912628,0.14216239750385284,24.376434326171875,0.002588490257039666,40,1,1.709676742553711,0.1665026694536209,0.13637828826904297
The athlete that the dancer hates,The athletes that the dancer hates, goes, go,singular_singular, is,603, are,708,20.36699676513672,0.00016741483705118299,108,2,4.33380126953125,0.11120005697011948,0.10974138230085373,20.726581573486328,0.00014232646208256483,138,2,1.5486774444580078,0.11393792182207108,0.08972282707691193
The kids that the ministers call,The kid that the ministers call, do, does,plural_plural, are,708, is,603,18.177722930908203,1.6403722838731483e-05,539,12,3.2064895629882812,0.012839913368225098,0.012319915927946568,16.42046356201172,2.7477631192596164e-06,1456,14,2.2547607421875,0.008629859425127506,0.007724598981440067
The teachers that the skater influences,The teacher that the skater influences, go, goes,plural_singular, are,708, is,603,23.062698364257812,0.0007601086399517953,81,0,1.7063617706298828,0.31460320949554443,0.25749486684799194,22.415969848632812,0.0005837247590534389,75,0,2.792844772338867,0.2532508671283722,0.23774008452892303
